2,The tweet uses offensive language but not hate speech,Either you for traditional roles or you not you can't mix and match to whatever benefits you. Corny ass ashy hoes
2,The tweet uses offensive language but not hate speech,"If you see me today...1:I'm not matching (intentionally). 2:I'm not sweating, it's baby oil (ion wanna look like you ashy bastards). Thanks_�㢉�_�"
1,The tweet is not offensive,I was born for this ashy life.
1,The tweet is not offensive,You Hotep Black women always bashing Black men. You so ashy  https://t.co/EFNK6bohwN
1,The tweet is not offensive,"@SeanTheTerrible: watch the fake upscale, high class girls call you a ""broke ashy boy"" for this...smh _�㢉�_�ۢ"
2,The tweet uses offensive language but not hate speech,"Women: ""a man should pay the rent and all the bills, I'm traditional""

Men: keep your body count low

Women: ""You're a ashy misogynist!"""
1,The tweet is not offensive,@EnigmaticFeline the male half ghouls ashy hues gazed upon the female as she mentioned /kitten/ and it all made some sense too him now--
2,The tweet uses offensive language but not hate speech,Ju hand bout ashy as shit _�㢉�_�_ https://t.co/BDuMTbcOld
2,The tweet uses offensive language but not hate speech,The same thing applies to these niggas too. How you gone get mad a bitch posted a picture of yo tiny ashy ass dick?
1,The tweet is not offensive,@Kova_1911 except you. You're ashy in general.
2,The tweet uses offensive language but not hate speech,You're mad cause you're a whole goofy and you got straight crowned like the ashy laker lover you are_�㢉�_��_ https://t.co/D9t8DDsrQQ
1,The tweet is not offensive,maybe the quality on my phone making em look ashy grey I'd prefer jet black if we talking suede  https://t.co/ZCxrXFDy2z
1,The tweet is not offensive,@LDNLadybug im talking bout ashy elba
1,The tweet is not offensive,@DrkwingDuck we talking about candy? Who likes ashy candy?
2,The tweet uses offensive language but not hate speech,When you fuck darkskin girls in the winter time they ass cheeks Be ashy as hell _�㢉�_�__�㢉�_�__�㢉�_�_
1,The tweet is not offensive,"�ʉ�Ӊ��christmas wish list: 

1. Nate Archibald 
2. my personal Dorota 
3. Serena's clothes 
4. Dan's grades 
5. Blair and Chuck's relationship�ʉ���_�㢉ۢ���_���_"
1,The tweet is not offensive,"Should I stay blonde, or go light brown, or this ashy brown?"
1,The tweet is not offensive,For just 1 bottle of lotion a day you can help ashy African American children... https://t.co/4LjVPm307W
1,The tweet is not offensive,"Correction: Ashley has a nice rice cake, everyone. @Im_Ashy_"
2,The tweet uses offensive language but not hate speech,@AzTec_Ashy you fuckin nerd
1,The tweet is not offensive,@Ashy_Boss I only have one child �ʉ�ω��_���_�̪�
1,The tweet is not offensive,@izz_coco _�㢉�_�__�㢉�_�__�㢉�_�__�㢉�_�__�㢉�_�__�㢉�_�__�㢉�_�_ where
1,The tweet is not offensive,"@precious_sneed lmao deadass, nah them 9's be ashy af too_�㢉�__ people at my school shits be damn near see through"
1,The tweet is not offensive,Deep down Anza know that my nudes are anything but Ashy....kodwa asikho lapho
1,The tweet is not offensive,@She_Me_Her_We you riiiiiiiiich! Hey boo _�㢉ۢ���
1,The tweet is not offensive,@Adolfhibsta I will recommend coconut oil for his ashy hands
1,The tweet is not offensive,@ashy_adree Ayyyy I saw Kevin last night .his still ugly_�㢉�_�_
1,The tweet is not offensive,@Ashy_Boss I pay rent to tho smh that's just my mothers bills _�㢉�_�
1,The tweet is not offensive,For your ashy knees ?  https://t.co/Ljb20xS7dB
1,The tweet is not offensive,@Damii_S ashy work is easy uno
1,The tweet is not offensive,"I know you don't believe this you just typed""@Royal_Anza: Tsek na madry Ashy nudes akho https://t.co/jRpNNwTFlS"""
1,The tweet is not offensive,my hair is so ashy today
1,The tweet is not offensive,@iamlaurenp Jacoby... Still strong wrong and Ashy #intothebadlands
1,The tweet is not offensive,"They don't want us using cocoa butter, they want us ashy. #AndAnotha�ʉ�_�_���_@lexisdanielle07 @smylpz https://t.co/YvN9slK1od"
2,The tweet uses offensive language but not hate speech,@EgyptTaughtMe @srslyab that's not even your skin tone and that's not even your body you ashy bitch https://t.co/TwBW9O9wvx
1,The tweet is not offensive,Just stop talking
1,The tweet is not offensive,Nvm he's talking about the pastry in my story  https://t.co/GkDq64RjMs
1,The tweet is not offensive,I'm ashy af
1,The tweet is not offensive,@She_Me_Her_We stop stunting on us rent payers!
1,The tweet is not offensive,@Swirley1 @AzTec_Ashy @TeamRetroEU he's back
1,The tweet is not offensive,they look ashy asf https://t.co/TCrKqyaxNZ
2,The tweet uses offensive language but not hate speech,"okay now if your black timbs ashy don't wear them tf, not even black them shits shadow grey"
1,The tweet is not offensive,@Swirley1 @AzTec_Ashy @TeamRetroEU ohhh yeah
1,The tweet is not offensive,Yo.... I've been called ashy before. Boy that stings
2,The tweet uses offensive language but not hate speech,You ever got a nude from a girl with a ashy booty?! Lmaooooooll
2,The tweet uses offensive language but not hate speech,Hold up I guess I gotta go beat somebody's ass _�㢉�_̻
1,The tweet is not offensive,Moral of the story: lash game can't be weak _�㢉�__ https://t.co/nCjwy0P3Bo
2,The tweet uses offensive language but not hate speech,"If you ain't for letting a chick stack all her money while u break yo back to pay the bills you
1. Broke Boi
2. Call center worker
3. Ashy"
2,The tweet uses offensive language but not hate speech,"@eggsbenni221 He can be such a sneaky little bastard, but bless, I heart him."
2,The tweet uses offensive language but not hate speech,"Merry fucking Christmas, Santa! You bastard... ;) Now playing on AD: ""All I Want for Xmas is to Kick Your Ass!"" https://t.co/iM1a9GZGZs"
1,The tweet uses offensive language but not hate speech,@WashurLettuce absolute bastard!
2,The tweet uses offensive language but not hate speech,"Santa_��_��_��叁_ you big bastard, just throw some wine or vodka in my stocking so I can forget how much I've spent... Sincerely, moms everywhere_������"
2,The tweet uses offensive language but not hate speech,"Nothing says ""I�ʉ����m a fat bastard"" like wearing a T-shirt in a swimming pool."
1,The tweet is not offensive,"Universal truth: white ppl, no matter where you are, can't control they kids"
2,The tweet uses offensive language but not hate speech,Happy Birthday to the craziest bastard I know @mcdowell_blaine Make sure you don't threaten to kick a cops ass tonight _�㢉�_�__�㢉�_�_
2,The tweet uses offensive language but not hate speech,@joaudis BASTARD I TOLD YOU NOT TO SCREENSHOT OUT OF CONTEXT _�㢉�_�_�㢉�_� now one for you... https://t.co/amEn4qbMYN
2,The tweet uses offensive language but not hate speech,shame #stephensilva can go to hell a supplied a illegal gun to terrorist in #bostonmarathonbombing now you free evil bastard young my ass
2,The tweet uses offensive language but not hate speech,Yo Gotti is a rat bastard for that DM song.
2,The tweet uses offensive language but not hate speech,May God damn this sick son of a bitch!!!! What kind of sick bastard does this???!!!!  https://t.co/yGXjZvwU4z
2,The tweet uses offensive language but not hate speech,"i really want to know carol's maiden name, i don't like that we only know her as that bastard's name"
2,The tweet uses offensive language but not hate speech,@Veronika_Kelly fr like don't get mad now lol. I would a been field goal kicked that lil bastard idc.
2,The tweet uses offensive language but not hate speech,@Tzar__ you're a bastard.
2,The tweet uses offensive language but not hate speech,"@callatham_ ""grandads didn't give you money this year Farrell"" yeah that's coz the cheap bastard spent �_�5 on a fucking lynx set"
2,The tweet uses offensive language but not hate speech,'will u get with me' 'I don't want a boyfriend haha sorry' 'oh fuck ya then' hahahahaha poor little bastard_�㢉�_�__�㢉�_�__�㢉�_�_
2,The tweet uses offensive language but not hate speech,@Protect_Wldlife @MailOnline @rickygervais @PeterEgan6 @marcthevet @DrBrianMay @phil500 @AnnekaSvenska Big hard bastard..what a wanker
2,The tweet uses offensive language but not hate speech,"Leaving 2015 the best way, a heartless, lonely bastard (words of my mother) _������"
2,The tweet uses offensive language but not hate speech,ME &amp
1,The tweet is not offensive,"I'm just tryna feel you out 
I don't wanna scare you away 
I kinda wanna test you out
But I don't wanna know your name 
*_��_̤_�_�___*"
1,The tweet is not offensive,"Phumaaaaa ""@bacon_bastard: Hey guys :-) https://t.co/vI1Wz2IDkO"""
2,The tweet uses offensive language but not hate speech,"See naw, y'all bitches have all these bastard ass kids and expect er nigga you fuck to take care of you AND them. NAWW!"
2,The tweet uses offensive language but not hate speech,@Quoimio @BAN_FAN @PhillipCMcGuire @julesman @keksec_org @realDonaldTrump You tell me bastard which country am I showing you?
2,The tweet uses offensive language but not hate speech,"I've reached the conclusion that this is impossible to respond to. I should have staked the bastard. Next best thing, then..."
1,The tweet is not offensive,That monochrome camera is brand new and costs about six grand. Bastard.
2,The tweet uses offensive language but not hate speech,@introskeptive serves you right you commie bastard
2,The tweet uses offensive language but not hate speech,AWESOME HANDMADE FREE FONT SKINNY BASTARD! - MADE BY: @freegoodies_fd - #freegoodiesfordesigners DOWNLOAD FREE:  https://t.co/OBPhPYWcmO
2,The tweet uses offensive language but not hate speech,@Smudger_69 u racist bastard
2,The tweet uses offensive language but not hate speech,Four bastard sacks of recycling later and I've finally rid the flat of all pre-Christmas cardboard boxes and shizzle. #winning
2,The tweet uses offensive language but not hate speech,Thank you for follow @stranglewank and congratulations on having you two hobbies as your name. Is bastard clever
1,The tweet is not offensive,@SketchpadTheGr8 posh bastard
2,The tweet uses offensive language but not hate speech,"""...so don't approach me with static. I let it fly like showing Kobe the basket! Bastard! You can quote me on that shit!"""
2,The tweet uses offensive language but not hate speech,@CAWSOCAW @DBhoy67 @manccelt @mark_walker67 jammy bastard enjoy lol HH _��卉��_��卉��_��卉��
2,The tweet uses offensive language but not hate speech,@Dutch_Shot it'll be online hahaha silly bastard on it
1,The tweet is not offensive,@MarissaWolff_ I hope so too cuz Kurt Sutter's recent show he made after Sons was The Bastard Executioner &amp
2,The tweet uses offensive language but not hate speech,"#DearSantaSorryFor not a single thing, you old, judgmental bastard"
2,The tweet uses offensive language but not hate speech,"found your heart, you bastard. https://t.co/UZAdGyjXOS"
2,The tweet uses offensive language but not hate speech,"@JonnyMoscot @MikeLeake44 happy, and sad all at same time, congrats, and ""you bastard how could you? Oh yeah, 80 million, that's how!!! _��_�ۢ"
1,The tweet is not offensive,golden_bastard_ #MTVStarOf2015 Beyonc�۪�
2,The tweet uses offensive language but not hate speech,@trixie360 Right? Lazy bastard.
2,The tweet uses offensive language but not hate speech,Look at this little bastard https://t.co/e42gxJbTNw
2,The tweet uses offensive language but not hate speech,"""squishy bastard"""
2,The tweet uses offensive language but not hate speech,@OLIE_7 Whatever ya bastard
2,The tweet uses offensive language but not hate speech,@ninjasexparty you greedy bastard! Share the goodness!
2,The tweet uses offensive language but not hate speech,@Yung_Rell501 I figured it out eventually/ this lil bastard at school
2,The tweet uses offensive language but not hate speech,Roll on 9th may no more bastard psychology _�㢉�_̻
2,The tweet uses offensive language but not hate speech,Lil strong bastard
3,The tweet contains hate speech,"If TRUMP is recruiting fr IS he's actually doin INTELLIGENCE OFFICER's job, isn't he? He's diggin those bastard sympathisers outta der cells"
2,The tweet uses offensive language but not hate speech,@MrClungetrumpet ironic bastard that he is.
1,The tweet is not offensive,@RobbieCrolley well in Jammy bastard
1,The tweet is not offensive,@glendar72540070 I'd bend you over
2,The tweet uses offensive language but not hate speech,@Breaking911 Chaps My Ass We Can't Take Down A Couple Rogue PAID MILITANTS YET RATHER US BEND OVER &amp
1,The tweet is not offensive,"Good girls bend at the knees, bad girls bend at the waist, the best girls bend all the way. _�㢉�___�㢉�___�㢉�_��_"
1,The tweet is not offensive,Straight a draw straws mass bend to erring notwithstanding junior alter ego bring to effect sales leads: pxqaFfg https://t.co/OoHhFitqdj
1,The tweet is not offensive,"Now hiring for 5 CDL A Drivers Needed - South Bend IN - Benefits in South Bend, IN https://t.co/4ewqrOMOvl #job #Southbend #cdl"
1,The tweet is not offensive,"bend a ""L"" , to a ""b""
if impossible 
to come back 
with a ""A""ce on 
that bih."
2,The tweet uses offensive language but not hate speech,"@CNN @JebBush @HillaryClinton She can bend over and grab her ankles, Bill taught her well."
1,The tweet is not offensive,"Premium Retail is #hiring Retail Merchandiser - Flexible Hours! (Bend, OR) in Bend, OR https://t.co/W1W09cKji4 #jobs #Bend"
1,The tweet is not offensive,"Shaffer Trucking: Over The Road Truck Driver - Top 50% Drivers Make $68,000+... (#USA) https://t.co/VN27hTVap7 #Transportation #Veterans"
1,The tweet is not offensive,you'll bend over backwards for people at work but the minute you're dying of the flu &amp
1,The tweet is not offensive,@4to77to37 announcers are biased AF. It's honestly hilarious to listen to them bend over backwards to defend everything the team does.
1,The tweet is not offensive,"A white Christmas? Keep dreaming, South Bend https://t.co/P8YTLzoDli https://t.co/M0gva3reIj"
1,The tweet is not offensive,#babes https://t.co/wlaBatJ2cZ Bend Over And Say Ahh 4 - Scene 1 - Coast to Coast: Length:�ʉ��_ https://t.co/wlaBatJ2cZ https://t.co/dl8ZlSSjEj
1,The tweet is not offensive,On-ramp blocked on I-64 WB at Big Bend Blvd #STLtraffic https://t.co/fMVBuXKn24
1,The tweet is not offensive,"""you make my heart shake, bend, and break"""
1,The tweet is not offensive,@LoveuLynn mention close teh govt down and they bend over
1,The tweet is not offensive,Tefl courses harmony london-straight a deed relinquished re the bend: WosjJni
1,The tweet is not offensive,"You make my heart shake, bend and break, but I can't turn away and it's driving me wild."
1,The tweet is not offensive,"@RidingShotgunLA ..don't just flip it with yer hand; bend from waist &amp; shake that sh*t up
_��̻�_��叁_"
1,The tweet is not offensive,"@mrsmojojojo88 What's to explain? 2 people there. JA could take pics, just bend over. JA was on blackmail mission already. @PastillaTru"
1,The tweet is not offensive,"Accident, right lane blocked on I-64 WB at Big Bend Blvd #STLtraffic https://t.co/fMVBuXKn24"
1,The tweet is not offensive,"Our stores located in Bend, Redmond and Madras, Oregon will be closing at 2 pm on Dec. 24,2015 and closed all day... https://t.co/f3vi8Ou7rl"
1,The tweet is not offensive,"westbound 64.40, near Big Bend, accident -- right lane 
@Y98 #STL https://t.co/Zp1geocVMZ #STLtraffic"
1,The tweet is not offensive,"Empty roads, deserted beaches, and a wealth of new impressions.  https://t.co/0fpLJv6ebF https://t.co/k3KKc04m7o"
1,The tweet is not offensive,modus furniture Bend - Upholstered Bench BEN001 https://t.co/PQP9QV1js9 https://t.co/4pGr6Xuz1W �ʉ�__
1,The tweet is not offensive,Um I don't think your body is suppose to bend like this https://t.co/ocmkltHqg6
1,The tweet is not offensive,Don't forge! Our Mobile CSO will be @ the Mt Si Senior Ctr in North Bend tomorrow from 10:30 a.m. to 1 p.m.
1,The tweet is not offensive,Don't tap your last your last season's Prada shoes at me honey #bend&amp
1,The tweet is not offensive,"UPDATE: WB 64/40 (not EB) accident after BIG BEND entrance ramp, blocking 2 RIGHT LANES #ontimestl https://t.co/7EXmdr9Nce"
1,The tweet is not offensive,Accident blocking the right lane and the on ramp from Big Bend onto WB 64 traffic jamming back past Kingshighway...
1,The tweet is not offensive,Go bend it over make it nasty
1,The tweet is not offensive,"people calling my phone trying to bend my ear, I got problems of my own man I don't care"
1,The tweet is not offensive,"Update: 2 VEHICLE COLLISION I-64 WB @ PAST BIG BEND BLVD 2 RIGHT LANES CLOSED (St Louis,MO)"
1,The tweet is not offensive,"NEW: EB 64/40 accident at BIG BEND, blocking the RIGHT LANE. Expect delays #ontimestl https://t.co/uMoc9GEqUx"
1,The tweet is not offensive,"Update: 2 VEHICLE COLLISION I-64 WB @ AT BIG BEND BLVD RIGHT LANE CLOSED (St Louis,MO)"
1,The tweet is not offensive,I love shopping at willow bend _�㢉�___�㢉�_̦�ʉ�__�̪�
1,The tweet is not offensive,A man who does not bend to the winds of change is a real man..
1,The tweet is not offensive,"We're #hiring! Read about our latest #job opening here: Cook - https://t.co/jacbcntWHg #SONIC #Bend, OR #Hospitality #CareerArc"
1,The tweet is not offensive,"New: 2 VEHICLE COLLISION I-64 EB @ AT BIG BEND BLVD RIGHT LANE CLOSED (St Louis,MO)"
1,The tweet is not offensive,"Bend, subject in front of Starbucks making jewelry and leaving a big mess behind. Downtown"
1,The tweet is not offensive,They stayed home as I believe they were afraid to bend over anywhere near the Idaho Potato Bowl Mascot.... #Creepy  https://t.co/vDYVV69JB2
1,The tweet is not offensive,#Flevoland #Lelystad #NPORADIO2 #Nederland Dave Dee dozy Beaky Mick &amp
1,The tweet is not offensive,"If God asks that you bend, bend &amp; do not complain.  He is making you more flexible, &amp; for this be thankful."
1,The tweet is not offensive,Want to work in #USA? View our latest opening: https://t.co/70MmFmAfx6 #Transportation #Veterans #Job #Jobs #Hiring #CareerArc
1,The tweet is not offensive,Brilliant day for a solo hike. I plan to find myself just around that river bend. #revivethyself�ʉ��_ https://t.co/QIAw2uRVXb
1,The tweet is not offensive,"Sometimes things will bend you,
But trust me you'll be fine,
I've been moving mountains that I once had to climb."
11,The tweet is not offensive,"{I bend down to squeeze Rhys's tummy. THERE's a familiar pout} You know, Opa eats ALL his porridge before he starts playing and (1/4)"
1,The tweet is not offensive,L #Coffee #CoffeeTime West Bend 36 Cup Aluminum Automatic Coffee Maker Model 9306 #Auction�ʉ��_ https://t.co/dlTxOiBArX https://t.co/lBQPUlfyzF
1,The tweet is not offensive,"Nigerian iZombie plot. Wears okrika (bend down select), has vivid flashbacks of previous owners' memories"
1,The tweet is not offensive,change the world. put on for blacks _�㢉ۢ���_���_ https://t.co/0crs2BSQCe
2,The tweet uses offensive language but not hate speech,@kflo88081 whenever hurricane Katrina came by we picked up a lot of blacks from Louisiana. There is section 8 apts now.
1,The tweet is not offensive,"@politco,@HoustonChron The paper asks ""Blacks torn: Is Trump friend or foe"".  Only a fool would call Trump a friend."
1,The tweet is not offensive,@stranahan well snow is white and that's racist against blacks so I'm sure they will soon
1,The tweet is not offensive,"Love Blacks Ops 3, can't wait to get a new controller"
1,The tweet is not offensive,"Some how blacks not from Africa were here with highly sophisticated sciences, disappeared,then more blacks came by force from Africa? Lmao"
2,The tweet uses offensive language but not hate speech,"When I asked the nurse why they take more blood from Blacks vs others. She was a Black nurse. She gave me a ""you know damn why"" face"
1,The tweet is not offensive,"houseniggas @luphumloleve These Hollywood token blacks must just do us all a favour and stfu. All they spew is contradictory statements..."""
2,The tweet uses offensive language but not hate speech,You raised your white cheerleader daughter all so she can get fucked by blacks lol _�㢉�_�__�㢉ۢ�_���̬ https://t.co/rMvKbQ096R https://t.co/OSDqH04ROS
1,The tweet is not offensive,If I can be asked to go wood green might even take a cheeky trip to the eyebrow lady
2,The tweet uses offensive language but not hate speech,"@xargos32 He's by far the worst of a bad bunch, but they're all fucking deranged assholes who hate women, blacks and gays. Fuck them all."
2,The tweet uses offensive language but not hate speech,Blacks who try to act like white people are the worst
1,The tweet is not offensive,Finally doing my hair feel like I'm getting my life back on tracj
2,The tweet uses offensive language but not hate speech,@DLoesch @GovJayNixon @MSNBC How  about Blacks parents don't want white teachers with guns around their kids. Racist rapist cops are enough
1,The tweet is not offensive,what's spooky blacks instagram _������
1,The tweet is not offensive,@LaurieSpoon @Corollagirl196 @joanwalsh @thenation hope you say that to blacks too!depend girl don't have a chance sorry I just took a crap
3,The tweet contains hate speech,@TheEricCarter @JaredWyand @cristinalaila1 YES White America is a LOT better than Muslim S Arabia. Blacks are way more racist than whites.
1,The tweet is not offensive,@P2LHOMPS ha ha    Enjoy your time off. Blackys pressie all under tree waiting on santa_��_��_��_��
3,The tweet contains hate speech,This white bitch prolly doesn't have one black female friend and if she does it is some weird emo black trying to tell me about blacks.
1,The tweet is not offensive,Blacks can't be racist. We welcomed racist murderous land thieves to our mother land and what did they do? They invented racism and races.
1,The tweet is not offensive,"if the Chinese can go to Africa and profit then there's nothing wrong with Blacks going ""back"" to the Motherland for profit / reawakening"
2,The tweet uses offensive language but not hate speech,"@romeo_smith97 no, you think I'm prettier and better. That's a fucked up mentality. I think I struggle just like every one of us blacks"
1,The tweet is not offensive,"White ""South Africans"" should write us blacks an open letter expressing their real feelings and sign it ""With hate, your privileged."""
1,The tweet is not offensive,@jnovs9 @LNSmithee @stranahan all your arguments are just blacks people are criminals and blah blah blah. When stats contradict that.
1,The tweet is not offensive,Does anyone have blacks op 2 I can borrow real quick! _������
1,The tweet is not offensive,"#DonaldTrump and his supporters blame everything on Muslims, blacks, &amp; Latinos. The other #GOP candidates say they'll support his nomination"
1,The tweet is not offensive,@CorreyParks no. it definitely makes sense. most businesses have been built on the backs of blacks. which is wild.
1,The tweet is not offensive,"The so called blacks of the Americas had the Zodiac sciences, ""highly sophisticated"" writing, astronomy etc._��_�۝ https://t.co/yleHK1aFc6"
1,The tweet is not offensive,So I guess America just need a better reason to shoot at blacks.... NOW YOU KNOW HOW WE GONNA ACT ABOUT THIS SANDRA BLAND RULING....
2,The tweet uses offensive language but not hate speech,As #SCOTUS Justice #AntoninScalia declared blacks to be mentally inferior. He must recuse himself when adjudicating black litigants. #gapol
1,The tweet is not offensive,Champagne ... the only way to enjoy Jeremy Kyle ... https://t.co/nt1cPn41X6
2,The tweet uses offensive language but not hate speech,"BULLSHIT 
No justice for #SandraBland  the system is so fucked and how many more of our people Blacks got to die or get treated so poorly"
2,The tweet uses offensive language but not hate speech,"As much as necessary bills cost, I don't even see how people, especially blacks, can afford to put money on an inmate's books."
1,The tweet is not offensive,"""That's what most blacks girl say too. See ya at 7:30"" _�㢉�_�_ https://t.co/iXKX2QUMfl"
1,The tweet is not offensive,"Hell, I mean true hell has nothing to do with fiery furnaces and sulphur. Hell would be an eternity watching... https://t.co/w6rd647AMO"
2,The tweet uses offensive language but not hate speech,These Hollywood token blacks must just do us all a favour and stfu. All they spew is contradictory statements.....
1,The tweet is not offensive,Have you heard �ʉ�Ӊ�_BLEEP BLIP BLOOP (Orig) by Black&amp
1,The tweet is not offensive,Show me another source that proves that blacks cut the most.  https://t.co/zFCiB9FSRw
1,The tweet is not offensive,I liked a @YouTube video https://t.co/6SxnvrZRaQ Likkle Blacks- Top Boss (Meek Mill Ft. Drake- R.I.C.O Remix) Prod. By Spacious
1,The tweet is not offensive,"""The blacks that were here in America were great builders of civilization"" #GreatSeal #Northgate #MasterBuilders https://t.co/r30Ljbz6EL"
1,The tweet is not offensive,"@MuffinDuster @_RLStone that still doesn't justify why you said ""your the reason racism towards blacks is still a thing in America"
1,The tweet is not offensive,"Blacks don't know what 2 be Hotep, Christians, Muslim, Democrats, Republicans, Isrealites. We everything but 2gether as 1."
1,The tweet is not offensive,"I liked a @YouTube video https://t.co/GWktjKTYmb Likkle Blacks ft. Mimfatic- G.M.G (Guns, Money &amp; Gyal) Prod. By Spacious"
1,The tweet is not offensive,In which @JRubinBlogger pretends blacks support legalization of illegal immigrants in US. https://t.co/CoIUUSQAwF
1,The tweet is not offensive,Next year I am going to push to make sure I wrote a full first draft of my book. _�㢉��__��_��
1,The tweet is not offensive,Pick up Brenda�ʉ����'s book #LA #PunkRocker with #billyidol ? Kindle or paperback &gt
1,The tweet is not offensive,"Just so we're clear, you can all mock me for coloring an adult coloring book."
1,The tweet is not offensive,"See also Bill Browder's fabulous book about Hermitage Capital ""Red Notice"". Great read - one of my faves of 2015. https://t.co/sNObTimtpp"
1,The tweet is not offensive,"*rings doctors at 10:30am*
Receptionist ""We can book u in at 10:45am""
*Me Runs to doctors*
...don't get seen until 11:15 _�㢉�__"
1,The tweet is not offensive,"Much longer than 10,000 years good and evil have been on earth. I'm hesitant to read further in the book of revelation as the end seems soon"
1,The tweet is not offensive,"I WAS READING A BOOK ON WATTPAD AND THIS AUTHOR ADDED THREE ENDING THAT ""WERENT REAL ENDINGS"" AND THEN THEY DECIDED TO CANCEL WITHOUT FINISH"
1,The tweet is not offensive,Read This Book https://t.co/49WNf08tAF #8177 Niche Empire Classroom https://t.co/1Q9J18PkXX
1,The tweet is not offensive,A CIA Tie to JFK Assassination? Book on Ex-Director Allen Dulles Questions Agency�ʉ����s Role https://t.co/4OIe94sQvy @NovoLauropro
1,The tweet is not offensive,Read This Book https://t.co/PwlIEeZrdO #1462 Traffic Domination https://t.co/IOX6EphsIc
1,The tweet is not offensive,Can't wait til I get off. I have a book discussion/meet and greet tonight at 9. I'm hypeeeee.
1,The tweet is not offensive,Read This Book https://t.co/ZQD3yA6eSe #3229 Pyro Niche Profits - A Killer Step-by-step Making Money Formula https://t.co/COIIM9sXuR
1,The tweet is not offensive,Read This Book https://t.co/KCkqhNbkU6 #7835 On Demand Internet Marketing Brush  Styles https://t.co/gPBM7tIHUy
1,The tweet is not offensive,Read This Book https://t.co/o50tXdzC2h #4648 Niche Profit Full Control https://t.co/vK7fWrjHnz
1,The tweet is not offensive,I need @DearYouFromWe's book _�㢉�_�
1,The tweet is not offensive,Read This Book https://t.co/r79Vi76pgO #4352 Internet Marketing Armeddon https://t.co/7mfpGLVDpz
1,The tweet is not offensive,"Insurgent: Divergent, Book 2 (Unabridged) - Veronica Roth | Kids... https://t.co/1Ucj8iH5NR"
1,The tweet is not offensive,Read This Book https://t.co/usebzg0a8P #5218 Niche Selection Secrets https://t.co/ykqwnubZPI
1,The tweet is not offensive,What has your best read of 2015 been? Ideas would be welcomed for book club in 2016 #goodread #SeasonsReadings
1,The tweet is not offensive,Read This Book https://t.co/nxHaG2I9Al #4915 Traffic Dominator Pro https://t.co/x1nfuhvWmY
1,The tweet is not offensive,Top Ten Tuesday: Top Ten Books I Wouldn�ʉ����t Mind Santa Leaving Under The Tree This Year https://t.co/XtdqN0SgDH
1,The tweet is not offensive,Read This Book https://t.co/QlxntIwmUZ #3837 Authority Azon - Best Amazon Affiliate Wp Theme https://t.co/3R05TGF7LQ
1,The tweet is not offensive,Start the new year off creatively - book in for Ingrid Morley's 3 Day Summer Workshop: 'Fired! Ceramic Figure in... https://t.co/2MhPN6ecZH
1,The tweet is not offensive,@_PankajGiri What is the name of the book? _�㢉�_��
1,The tweet is not offensive,"@martyscizlak Ohhhh, yeah. That side quest is marked by one of my flags in the book. I'll get to it eventually. _�㢉�_��"
1,The tweet is not offensive,"On the bright side, holidays are fun, and within two weeks we get another Steven Bomb &amp; @mariekeyn's book comes out."
1,The tweet is not offensive,Because invading a sovereign nation and doing what we want is permissible...in our book.  #war #Syria #ISIS https://t.co/cGPTzixEk2
1,The tweet is not offensive,happycolouring a page out of my book and lm going to colour it in https://t.co/8NxtMIoxRx
1,The tweet is not offensive,https://t.co/QoXQ3QK7ib #4829 The Black Book Of Hotdog Stand https://t.co/gAPeUz3ymk
1,The tweet is not offensive,Overcoming the odds and moving forward. I just purchased the book Poster Child by @KembaSmith @karenhunter #karenrebels
1,The tweet is not offensive,I always double book _�㢉�_�_
1,The tweet is not offensive,NEW Oxford Studies in Medieval Philosophy by Paperback Book (English) Free Shipp https://t.co/iFKucNuDkF https://t.co/0F3IqJKlqv
1,The tweet is not offensive,@HueyFischer Congrats on starting your campaign! Keep it safe w/ the first &amp
1,The tweet is not offensive,"NINTENDO 3DS MIDNIGHT PURPLE GAME SYSTEM CONSOLE BUNDLE WITH GAMES, CASE, BOOK - Bid Now! �ʉ��_ https://t.co/sAajByZuAu https://t.co/TUKJoEs2TJ"
1,The tweet is not offensive,The Book of Religions - John Hayward | Religion &amp
1,The tweet is not offensive,hearing rekkles talk about my message book for a solid 3 minutes on stream and just... everything... makes me feel... so... HAPPY
1,The tweet is not offensive,Build your own 1.5 Million Follower Twitter network - book shows you how ... https://t.co/QrsWgAmr7k https://t.co/y9vOvIx9sI
1,The tweet is not offensive,25 days of Book Boyfriends! @StuckInBooks has dibs on Kai! #Giveaway  https://t.co/tKlXJZn7h4
1,The tweet is not offensive,Symbolic meaning prayer book insofar as blueworks instinct with life - ibm transaction afro intendant demonstrate gilt first draft: YEc
1,The tweet is not offensive,#Cook #Book 3 IOWA CHURCH AND COMMUNITY FUNDRAISER #CookbookS https://t.co/fY1eB6IDQt #Recipe #Recipes https://t.co/rHnW8kpI8m
1,The tweet is not offensive,#Cookbook #Books 3 IOWA CHURCH AND COMMUNITY FUNDRAISER COOKBOOKS https://t.co/wwzzMWU9nL #Book #Recipes https://t.co/GQvPkclXNV
1,The tweet is not offensive,"@OrcaIngrid 
HI,so im bigest fan of Orcas so where can i find to got your book??
PLEASS,I KNOW ABOUT AMAZON BUT THEY CANT SHIP TO MY COUNTRY"
